SN,position
4274990451,314555
4302658231,1663082
4327925755,6422810
4345826925,485402
4315811172,4142358
4306279740,2382142
4255409826,3484359
4274683943,367169
4317119505,4565444
4298541822,870934
4256395614,3850511
4329001025,6575640
4331623656,7133716
4324624905,5795216
4309470583,2951308
4267921243,5932677
4278100665,672485
4297808944,683846
4316044972,4272438
4305662804,2195400
4315761822,4242610
4324815084,5822702
4319467180,4921778
4303002944,1715524
4257810756,3947835
4319920920,4860290
4261409876,4667781
4250784160,2599643
4253964164,3175027
4257066505,3905951
4345277112,425766
4282112914,1651313
4335091331,7642984
4260642444,4398141
4341596851,8592725
4329464650,6734850
4324820695,5823724
4342948816,13024
4331409946,7052762
4251340866,2848129
4293932974,7719193
4322981644,5612876
4329249643,6713366
4320999023,5094812
4261128605,4579791
4265496900,5441269
4298406136,852290
4312067292,3519894
4269937906,6488735
4299271126,1170736
4323648932,5657036
4264040712,5124117
4333865314,7372220
4307991262,2603844
4258730895,4121065
4267839472,5977555
4267086795,5845687
4299047421,943832
4295981465,8257149
4257331400,3926863
4263709601,5120879
4338716034,8213140
4268994822,6144529
4343331591,198860
4262803263,4839565
4318664803,4729342
4320134022,4980774
4291615904,7250575
4303262994,1880890
4336317333,7888186
4307770865,2704834
4285037212,2306357
4329270315,6601598
4259120073,4227001
4300111745,1212632
4272468535,6663721
4334605310,7686280
4310317546,3168286
4326052920,6070888
4267518091,5880761
4277312001,857691
4260911174,4611503
4315460682,4106204
4282618034,1604537
4304811092,2078964
4310858204,3247702
4281193976,1706889
4256083941,3849353
4325887355,6048620
4268254244,5935545
4303774823,1922286
4310703165,3227558
4307833386,2592536
4329472044,6614266
4285100116,1953445
4295925771,8253961
4344690523,335688
4331065082,7129406
4298062786,711658
4255794955,3697551
4308292634,2613890
4335971113,7941796
4276413886,474799
4345864515,555424
4278617700,967489
4291075014,7145945
4259114296,4298651
4341825736,8547210
4314828921,4021024
4323694336,5531812
4310478340,3190722
4272283072,6662465
4258716066,5224919
4307597512,2690804
4297191485,597420
4278375791,880301
4341155976,8583192
4291496812,7293605
4294921746,7924181
4263738371,5021589
4285473850,2086321
4316130066,4284160
4292769213,7378807
4267778513,5757131
4330353370,7014364
4316634210,4352848
4299498571,1014482
4255922031,3650605
4287902500,6911603
4297904925,809584
4343694073,92784
4253819463,3173941
4278850973,969367
4290548570,7080187
4262217606,4826239
4344434835,256988
4261169824,4700869
4278934634,887233
4307030733,2500334
4295845875,8249007
4265153266,5340569
4300382564,1110132
4345465935,514438
4256666396,3746085
4318488860,4704746
4286430525,2090521
4303544556,1779066
4273127250,271203
4252275414,2873705
4277726891,964027
4273687961,72003
4327475051,6357598
4302741822,1675996
4335843002,7857342
4269804825,6215651
4318884032,4763482
4293672795,7486221
4265434725,5542881
4277288573,580611
4305512724,2177628
4281225351,1402409
4341474303,8543953
4282743824,1864403
4305884450,2212306
4265436055,5311661
4315508525,4110916
4270023995,6236571
4330538730,6900386
4253901794,3308495
4319178872,4908146
4293652775,7516263
4326648060,6157632
4305427523,2167966
4296196903,8168329
4323538402,5519468
4330859245,6943618
4291443962,7249681
4288882765,6964045
4270940214,6363099
4313224366,3691214
4320354544,5008412
4343564621,309684
4273743751,177401
4267856224,5801417
4318156124,4505498
4326036433,5926054
4270081550,6356809
4327218140,6327194
4335007456,7778960
4257932976,4202785
4278326964,782353
4320786654,5232236
4281910846,1668919
4261043570,4664915
4309905434,3113768
4307561694,3041288
4310912126,3257528
4290178793,7518067
4263966140,5043795
4248577093,2525087
4264114820,5009615
4256851104,3656387
4332443021,7217776
4332076604,7168288
4254742505,3373005
4314738805,4005972
4267943831,6035067
4304369521,2003696
4257110384,3906267
4322534381,5199870
4341094026,8571477
4256150673,3684755
4322019811,5312966
4297113004,783808
4334972961,7631472
4319510274,4834638
4280969221,1195967
4261764076,4601559
4327637731,6380792
4279938946,1048437
4311664324,3354124
4314904090,4029712
4317204706,4433800
4307285430,2672320
4307009372,2499366
4329320240,6605494
4273282355,6764157
4333478413,7523158
4309015104,2886698
4279211786,957347
4296810361,8192327
4287390310,2434295
4261424646,4565773
4340972731,8530771
4340490162,8520857
4313747421,3866732
4287105546,2448671
4265629082,5458003
4303374773,1763604
4286534641,2241181
4303414732,1767598
4328474533,6507438
4307894485,2597070
4272384620,6757165
4290633270,7157975
4255122244,3547285
4323367274,5632702
4304878922,2090554
4254406052,3139927
4307996571,8033313
4253514344,3107045
4254306416,3240385
4258574073,4021409
4313806346,3748822
4298695085,891008
4278577155,934135
4316451834,4326486
4318320672,4678964
4324217925,5949344
4341743114,8576897
4271980042,6418163
4279426756,1059443
4272982910,6746317
4345355965,481122
4297549174,649384
4254386872,3403955
4263963491,5090913
4319999902,5223936
4319065586,4788778
4280833675,1504367
4254351533,3474459
4259728465,4355305
4298711502,893364
4334411992,7670108
4287555016,7001467
4300329272,1233646
4320463022,5023820
4284664963,1965319
4329320811,6605592
4263489613,4870507
4309077275,2896320
4333852935,7511890
4312828052,3633606
4265546762,5328971
4289195153,6994281
4271761885,6790561
4317712873,4483242
4300116380,1090254
4342547145,8618786
4264309663,5193705
4308998746,2883778
4304417784,2012258
4291983264,7239459
4258345873,4204413
4293528223,7530057
4257686952,4028553
4339058485,8318826
4266166516,5571129
4263953610,5211427
4337375722,8282048
4325682745,6021644
4320160795,4983460
4284458570,1897947
4342086663,8624154
4317495394,4588566
4346034416,557578
4280861045,1367035
4277062451,491793
4312467401,3576896
4259287336,4284345
4335547775,7738082
4307895060,2717616
4337665220,8179442
4316720531,4366904
4319215106,4806362
4260257875,4431825
4334522474,7685764
4314707051,4000582
4310575220,3431630
4293543483,7687423
4260931953,4560433
4267910076,5758415
4318764295,4745538
4305157581,2132730
4299696715,1185854
4332574562,7278180
4299828610,1191654
4324285291,5740052
4294580522,7665621
4296982966,8371819
4336357281,8055546
4291261516,7172861
4313343112,3832100
4325794174,5917976
4300980670,1329694
4316217802,4295306
4274917220,494871
4254673382,3353755
4299847451,1193430
4257865426,4097025
4261920482,5033251
4264886592,5338157
4253956280,3086959
4313392974,3835848
4307676660,2579940
4262656042,4863601
4327351280,6341794
4305299375,2151772
4257971373,4062225
4339502510,8414773
4321532084,5153878
4332696071,7173248
4303419595,1888900
4329619280,6755362
4256088196,3571823
4291144045,7204447
4287878663,2469281
4298267890,836038
4260118774,4359667
4265387416,5424191
4298827595,909874
4248992543,2802179
4250805053,2676967
4294698741,7897731
4263645595,5040843
4277728556,652173
4326927695,6192044
4295058095,7826181
4299736965,1187840
4322366230,5358960
4339174232,8348604
4250472752,2521229
4265458142,5328191
4331801331,7196604
4344630231,258176
4344949696,437694
4283102530,1731127
4267355794,5914325
4305037063,2115142
4321287972,5248058
4262961253,4866419
4263994781,5142457
4305580182,2186126
4324172366,5723696
4260009622,4554509
4251712824,2834259
4262661421,5225291
4262091805,5033541
4276124101,378403
4304024896,1953526
4325648132,6017984
4323851593,5680674
4265965513,5461721
4333586983,7462766
4290290922,7286085
4332889934,7266034
4332712650,7250762
4307942763,2600678
4277269334,754637
4326903313,6189230
4254542202,3154735
4331624522,7103488
4260588791,4470123
4282642125,1567737
4272199691,6602041
4321783314,5286674
4280307824,1267695
4256730472,3705925
4254486504,3329679
4316970151,4558776
4277014103,608689
4306665786,2444794
4304742352,2067538
4252607516,3180357
4299653912,1517248
4312360861,3560842
4318368165,4686086
4271801052,6568653
4294929085,7887365
4315123783,4061764
4309872556,2989834
4322128031,5325612
4279623320,1103017
4286099521,2175695
4322751996,5605624
4345562174,469706
4312822651,3632980
4291362622,7162621
4305663423,2195522
4282964711,1746773
4322113681,5594468
4337769752,8297950
4325961010,6057390
4333535791,7635222
4260043981,4554863
4339242692,8399663
4273653952,158859
4310464432,3188826
4261115073,4594953
4305036783,2115088
4298626124,881894
4264083541,5524315
4276127251,769443
4333671495,7635730
4327892634,6417536
4324166685,5722936
4329769312,6776150
4275687242,321675
4253349494,3135291
4280264100,1298493
4343961635,311036
4321644305,5164534
4302502002,1642500
4326636613,6155974
4273019741,6841143
4306420053,2405072
4336081702,8262356
4290653824,7333621
4309149014,2908160
4298737995,896180
4315316040,4087928
4341142094,8523764
4322930684,5445456
4333842365,7317668
4279729591,1186003
4290063223,7067511
4313836096,3750468
4263553265,5139697
4269320683,6300055
4270470890,6341453
4301552404,1416096
4281662103,1323513
4337257223,8114682
4306520805,2421682
4279806064,1216391
4277824180,729707
4255611485,3583921
4269251641,6111819
4286268324,2196001
4340698504,8479843
4316674530,4358620
4345598353,412562
4305259630,8024573
4257911523,4061831
4345308833,550730
4282574295,1481623
4329090662,6584946
4329655105,6759918
4250483672,2714981
4293822610,7620163
4332644724,7879636
4284865222,1983489
4309864042,2989256
4250726686,2613667
4275241854,299565
4316491325,4332882
4281591893,1473191
4285752693,2088781
4320594854,5041760
4329116374,6588648
4343563814,158512
4291596831,7236695
4334019620,7698780
4264471525,5195857
4294128495,7775233
4286529494,2313431
4304708660,2061864
4320327572,5225844
4254054206,3310045
4273094523,6592355
4323350732,8088109
4306850354,2473756
4316132660,4284562
4250808450,2647285
4319253186,4911018
4264755843,5285655
4254635965,3459217
4323867041,5682688
4259380322,4166119
4330561012,6901854
4329479265,6736838
4319173261,4907284
4338939894,8390888
4339903816,8424465
4343172326,8658018
4301299914,1381402
4304179736,1975448
4343966163,147288
4336203082,7860356
4311380415,3323032
4310186440,3150230
4283006954,1851727
4301801000,1447518
4253751574,3173115
4284607342,2013321
4322514346,8085807
4297958453,699608
4272842372,6778685
4342622012,8640969
4278357440,981615
4328085661,6447568
4284825532,2032627
4310532155,3199356
4260347792,4484015
4285396161,2019663
4338780563,8304898
4326013580,6064790
4317078393,4419502
4256167801,3799989
4316561255,4342394
4284553276,2031085
4277823550,843341
4325173436,5975740
4262124381,4688813
4334713401,7622712
4308415473,2790444
4302650892,1858072
4256786461,3738453
4332296566,7185366
4258537640,4188507
4327375603,6345204
4280777804,1350911
4276205813,431767
4308365736,3045660
4313360450,3708214
4326877424,6186494
4280838376,1128055
4341975293,8667446
4340624923,8456173
4272720830,6625447
4342835420,80020
4326977686,6196644
4274390735,28763
4295604143,7740283
4285646260,2087879
4265468664,5359231
4291337643,7292695
4264368581,5128037
4341512350,8584773
4263434232,4956465
4341479380,8533007
4260770603,4524489
4282725241,1673693
4266405850,5729061
4302916380,1863870
4304380640,2005738
4297992893,704426
4341700856,8558658
4314041465,3898302
4290942865,7081793
4328155086,6458550
4317008286,4409972
4319267772,4810542
4335949833,7928184
4331968340,7106642
4286798110,2243171
4285676522,2203365
4341945926,8667346
4263982741,5113601
4246197583,2505649
4303962950,1944544
4284601576,1980299
4320723746,5230838
4246904992,2503429
4293450313,7615933
4272514024,6516661
4336209113,7887298
4311446812,3461080
4341059881,8604945
4310254406,3159244
4342471361,8669327
4335072851,7612710
4256171404,3685159
4266485790,5676931
4331537000,7102528
4323481923,5641330
4254640456,3388655
4258714025,4206599
4267190480,5734229
4340542894,8569010
4291504420,7386137
4283068274,1696565
4324604686,5791506
4274976425,170069
4263426193,4956377
4262757251,5035273
4262902055,4798699
4252587382,3129269
4272560390,6664597
4320734832,5061490
4319864161,4857760
4253860321,3139145
4261307724,5012331
4251762620,2821273
4271421254,6565847
4285038505,2050307
4286664896,2359231
4310480156,3191078
4306587246,2432570
4256206684,3610447
4313812274,3873708
4322377382,5360786
4330916925,7048098
4336448900,8280886
4299288475,1171372
4278368323,815893
4330164672,6838572
4256740692,3837687
4336299542,7845090
4313736394,3744888
4281374333,1291407
4338054420,8208926
4323038532,5614870
4263286985,5069161
4329708224,6625122
4266713533,5576551
4331185876,6976426
4283261850,1732701
4337684514,8190042
4271825202,6553503
4250913962,2774771
4332085903,7138066
4329001445,6575724
4321423326,5142712
4267870530,5894321
4306614664,2437250
4311132254,3289982
4327804132,6404498
4265752901,5443847
4293247346,7499555
4344927020,510706
4266041113,5364111
4253960550,3575871
4280832754,1419339
4263844410,5203211
4340130712,8470140
4328903246,6564378
4299315996,1172462
4314775636,4200602
4269464916,6081939
4267113631,5626737
4331333930,7163014
4303022566,1868296
4327801671,6404024
4280509660,1221953
4301140395,1355736
4271835374,6498203
4277946536,844203
4262381336,4860657
4340318146,8439797
4283805315,1991623
4267072611,5467331
4312537504,3396946
4331695233,7134082
4292938451,7426835
4296266586,8281427
4339356022,8511336
4298829883,910306
4265726883,5760689
4316537212,4549584
4272948374,6730841
4344737095,288764
4310636680,3217052
4301327413,2256624
4328410575,6497742
4329223883,6711066
4283348510,1717349
4262396504,4727595
4264691152,5294263
4330050410,6821722
4294937894,7924355
4270478063,6358603
4277677515,740497
4324451213,5766060
4295607746,8142007
4297019241,8376241
4304765990,2269928
4303787235,1923790
4338799824,8398324
4271467605,6616231
4289875144,7181897
4249994081,2544209
4255943554,3714123
4259254171,4425815
4264226105,5177651
4320949253,5234990
4310277786,3163430
4295395882,8231943
4300433432,1247366
4302230494,1601802
4307084003,2507298
4299616005,1032594
4264633483,5474795
4279061426,1612459
4250731236,2675115
4288889076,7023957
4249401015,2528265
4338213331,8224912
4336252443,7887666
4306394396,8027841
4328007574,6434312
4319604531,4929430
4316919434,4399144
4291035173,7187745
4300497810,1256300
4336749535,8387364
4279969201,1137911
4277890691,723083
4341470836,8563797
4288656164,6991811
4281112345,1320035
4260493053,4396365
4268352373,5905981
4318470612,4701462
4257319231,3809157
4293752050,7458021
4309446960,2947992
4269576135,6099713
4262590334,4834327
4278245112,814725
4255069302,3480167
4309337944,2934472
4297808023,683664
4331655053,7133934
4290486723,7200009
4288578313,6948553
4283141601,1801681
4310227250,3156634
4295431991,8233139
4284937160,2199367
4294145402,7793057
4266615006,5710287
4260337620,4625797
4304246181,1985474
4329560373,6747416
4286431240,2126959
4332794174,7205426
4322003663,5311022
4293684183,7531555
4253448441,3106319
4343709016,10354
4306817550,2469240
4279976584,1138041
4329992240,6811232
4271868473,6553789
4319697001,4849716
4324946986,5841254
4251426340,2655879
4302285120,1608486
4338944901,8398747
4274396733,197803
4298233122,832900
4300527523,1259848
4298958705,930796
4246522070,2932069
4266698586,5694303
4287209021,6938247
4275922766,394349
4328125325,6453660
4259314824,4212539
4331898314,7025914
4286744092,2242725
4291800100,7192655
4341554195,8544071
4321779125,5286180
4321921892,5179378
4303123344,1873822
4272450195,6636403
4287232493,6938317
4276534334,469107
